"","x"
"1",NA
"2",NA
"3",NA
"4",NA
"5",NA
"6",NA
"7",NA
"8",NA
"9",NA
"10",NA
"11",NA
"12",NA
"13",NA
"14",NA
"15",NA
"16",NA
"17",NA
"18",NA
"19",NA
"20",NA
"21",NA
"22",NA
"23",NA
"24",NA
"25",NA
"26",NA
"27",NA
"28",NA
"29",NA
"30",NA
"31",NA
"32",NA
"33",NA
"34",NA
"35",NA
"36",NA
"37",NA
"38",NA
"39",NA
"40",NA
"41",NA
"42",NA
"43",NA
"44",NA
"45",NA
"46",NA
"47",NA
"48",NA
"49",NA
"50",NA
"51",NA
"52",NA
"53",NA
"54",NA
"55",NA
"56",NA
"57",NA
"58",NA
"59",NA
"60",NA
"61",NA
"62",NA
"63",NA
"64",NA
"65",NA
"66",NA
"67",NA
"68",NA
"69",NA
"70",NA
"71",NA
"72",NA
"73",NA
"74",NA
"75",NA
"76",NA
"77",NA
"78",NA
"79",NA
"80",NA
"81",NA
"82",NA
"83",NA
"84",NA
"85",NA
"86",NA
"87",NA
"88",NA
"89",NA
"90",NA
"91",NA
"92",NA
"93",NA
"94",NA
"95",NA
"96",NA
"97",NA
"98",NA
"99",NA
"100",NA
"101",NA
"102",NA
"103",NA
"104",NA
"105",NA
"106",NA
"107",NA
"108",NA
"109",NA
"110",NA
"111",NA
"112",NA
"113",NA
"114",NA
"115",NA
"116",NA
"117",NA
"118",NA
"119",NA
"120",NA
"121",NA
"122",NA
"123",NA
"124",NA
"125",NA
"126",NA
"127",NA
"128",NA
"129",NA
"130",NA
"131",NA
"132",NA
"133",NA
"134",NA
"135",NA
"136",NA
"137",NA
"138",NA
"139",NA
"140",NA
"141",NA
"142",NA
"143",NA
"144",NA
"145",NA
"146",NA
"147",NA
"148",NA
"149",NA
"150",NA
"151",NA
"152",NA
"153",NA
"154",NA
"155",NA
"156",NA
"157",NA
"158",NA
"159",NA
"160",NA
"161",NA
"162",NA
"163",NA
"164",NA
"165",NA
"166",NA
"167",NA
"168",NA
"169",NA
"170",NA
"171",NA
"172",NA
"173",NA
"174",NA
"175",NA
"176",NA
"177",NA
"178",NA
"179",NA
"180",NA
"181",NA
"182",NA
"183",NA
"184",NA
"185",NA
"186",NA
"187",NA
"188",NA
"189",NA
"190",NA
"191",NA
"192",NA
"193",NA
"194",NA
"195",NA
"196",NA
"197",NA
"198",NA
"199",NA
"200",NA
"201",NA
"202",NA
"203",NA
"204",NA
"205",NA
"206",NA
"207",NA
"208",NA
"209",NA
"210",NA
"211",NA
"212",NA
"213",NA
"214",NA
"215",NA
"216",NA
"217",NA
"218",NA
"219",NA
"220",NA
"221",NA
"222",NA
"223",NA
"224",NA
"225",NA
"226",NA
"227",NA
"228",NA
"229",NA
"230",NA
"231",NA
"232",NA
"233",NA
"234",NA
"235",NA
"236",NA
"237",NA
"238",NA
"239",NA
"240",NA
"241",NA
"242",NA
"243",NA
"244",NA
"245",NA
"246",NA
"247",NA
"248",NA
"249",NA
"250",NA
"251",NA
"252","WP_003402602.1"
"253","WP_003403649.1"
"254","WP_003418601.1"
"255","WP_003419482.1"
"256","WP_003419650.1"
"257","WP_003872098.1"
"258","WP_003872101.1"
"259","WP_003872102.1"
"260","WP_003872106.1"
"261","WP_003872116.1"
"262","WP_003872122.1"
"263","WP_003872133.1"
"264","WP_003872145.1"
"265","WP_003872163.1"
"266","WP_003872166.1"
"267","WP_003872168.1"
"268","WP_003872173.1"
"269","WP_003872174.1"
"270","WP_003872187.1"
"271","WP_003872197.1"
"272","WP_003872205.1"
"273","WP_003872207.1"
"274","WP_003872209.1"
"275","WP_003872213.1"
"276","WP_003872218.1"
"277","WP_003872220.1"
"278","WP_003872223.1"
"279","WP_003872235.1"
"280","WP_003872238.1"
"281","WP_003872239.1"
"282","WP_003872240.1"
"283","WP_003872245.1"
"284","WP_003872269.1"
"285","WP_003872270.1"
"286","WP_003872273.1"
"287","WP_003872274.1"
"288","WP_003872288.1"
"289","WP_003872292.1"
"290","WP_003872293.1"
"291","WP_003872294.1"
"292","WP_003872295.1"
"293","WP_003872300.1"
"294","WP_003872301.1"
"295","WP_003872302.1"
"296","WP_003872309.1"
"297","WP_003872310.1"
"298","WP_003872312.1"
"299","WP_003872315.1"
"300","WP_003872327.1"
"301","WP_003872332.1"
"302","WP_003872336.1"
"303","WP_003872343.1"
"304","WP_003872363.1"
"305","WP_003872368.1"
"306","WP_003872378.1"
"307","WP_003872382.1"
"308","WP_003872384.1"
"309","WP_003872393.1"
"310","WP_003872412.1"
"311","WP_003872424.1"
"312","WP_003872426.1"
"313","WP_003872427.1"
"314","WP_003872476.1"
"315","WP_003872489.1"
"316","WP_003872491.1"
"317","WP_003872493.1"
"318","WP_003872495.1"
"319","WP_003872497.1"
"320","WP_003872507.1"
"321","WP_003872523.1"
"322","WP_003872529.1"
"323","WP_003872536.1"
"324","WP_003872540.1"
"325","WP_003872542.1"
"326","WP_003872548.1"
"327","WP_003872557.1"
"328","WP_003872558.1"
"329","WP_003872564.1"
"330","WP_003872570.1"
"331","WP_003872575.1"
"332","WP_003872588.1"
"333","WP_003872589.1"
"334","WP_003872597.1"
"335","WP_003872602.1"
"336","WP_003872605.1"
"337","WP_003872609.1"
"338","WP_003872612.1"
"339","WP_003872615.1"
"340","WP_003872626.1"
"341","WP_003872627.1"
"342","WP_003872628.1"
"343","WP_003872630.1"
"344","WP_003872632.1"
"345","WP_003872646.1"
"346","WP_003872657.1"
"347","WP_003872662.1"
"348","WP_003872663.1"
"349","WP_003872680.1"
"350","WP_003872683.1"
"351","WP_003872684.1"
"352","WP_003872685.1"
"353","WP_003872695.1"
"354","WP_003872696.1"
"355","WP_003872698.1"
"356","WP_003872701.1"
"357","WP_003872702.1"
"358","WP_003872706.1"
"359","WP_003872707.1"
"360","WP_003872722.1"
"361","WP_003872730.1"
"362","WP_003872741.1"
"363","WP_003872743.1"
"364","WP_003872782.1"
"365","WP_003872802.1"
"366","WP_003872805.1"
"367","WP_003872807.1"
"368","WP_003872811.1"
"369","WP_003872825.1"
"370","WP_003872832.1"
"371","WP_003872834.1"
"372","WP_003872878.1"
"373","WP_003872880.1"
"374","WP_003872881.1"
"375","WP_003872893.1"
"376","WP_003872897.1"
"377","WP_003872898.1"
"378","WP_003872914.1"
"379","WP_003872942.1"
"380","WP_003872949.1"
"381","WP_003872955.1"
"382","WP_003872959.1"
"383","WP_003872960.1"
"384","WP_003872966.1"
"385","WP_003872980.1"
"386","WP_003872995.1"
"387","WP_003873007.1"
"388","WP_003873009.1"
"389","WP_003873010.1"
"390","WP_003873011.1"
"391","WP_003873012.1"
"392","WP_003873015.1"
"393","WP_003873018.1"
"394","WP_003873023.1"
"395","WP_003873026.1"
"396","WP_003873031.1"
"397","WP_003873045.1"
"398","WP_003873056.1"
"399","WP_003873070.1"
"400","WP_003873074.1"
"401","WP_003873077.1"
"402","WP_003873089.1"
"403","WP_003873091.1"
"404","WP_003873105.1"
"405","WP_003873112.1"
"406","WP_003873121.1"
"407","WP_003873142.1"
"408","WP_003873143.1"
"409","WP_003873147.1"
"410","WP_003873159.1"
"411","WP_003873162.1"
"412","WP_003873164.1"
"413","WP_003873169.1"
"414","WP_003873171.1"
"415","WP_003873177.1"
"416","WP_003873178.1"
"417","WP_003873191.1"
"418","WP_003873207.1"
"419","WP_003873218.1"
"420","WP_003873219.1"
"421","WP_003873221.1"
"422","WP_003873224.1"
"423","WP_003873226.1"
"424","WP_003873232.1"
"425","WP_003873236.1"
"426","WP_003873265.1"
"427","WP_003873266.1"
"428","WP_003873298.1"
"429","WP_003873302.1"
"430","WP_003873303.1"
"431","WP_003873319.1"
"432","WP_003873320.1"
"433","WP_003873323.1"
"434","WP_003873325.1"
"435","WP_003873336.1"
"436","WP_003873342.1"
"437","WP_003873365.1"
"438","WP_003873371.1"
"439","WP_003873375.1"
"440","WP_003873391.1"
"441","WP_003873393.1"
"442","WP_003873395.1"
"443","WP_003873402.1"
"444","WP_003873405.1"
"445","WP_003873428.1"
"446","WP_003873431.1"
"447","WP_003873432.1"
"448","WP_003873443.1"
"449","WP_003873444.1"
"450","WP_003873446.1"
"451","WP_003873450.1"
"452","WP_003873452.1"
"453","WP_003873468.1"
"454","WP_003873477.1"
"455","WP_003873479.1"
"456","WP_003873493.1"
"457","WP_003873494.1"
"458","WP_003873495.1"
"459","WP_003873497.1"
"460","WP_003873498.1"
"461","WP_003873499.1"
"462","WP_003873500.1"
"463","WP_003873501.1"
"464","WP_003873509.1"
"465","WP_003873510.1"
"466","WP_003873511.1"
"467","WP_003873514.1"
"468","WP_003873515.1"
"469","WP_003873516.1"
"470","WP_003873518.1"
"471","WP_003873519.1"
"472","WP_003873526.1"
"473","WP_003873527.1"
"474","WP_003873538.1"
"475","WP_003873540.1"
"476","WP_003873542.1"
"477","WP_003873543.1"
"478","WP_003873545.1"
"479","WP_003873552.1"
"480","WP_003873555.1"
"481","WP_003873564.1"
"482","WP_003873568.1"
"483","WP_003873569.1"
"484","WP_003873570.1"
"485","WP_003873575.1"
"486","WP_003873576.1"
"487","WP_003873578.1"
"488","WP_003873583.1"
"489","WP_003873599.1"
"490","WP_003873608.1"
"491","WP_003873617.1"
"492","WP_003873620.1"
"493","WP_003873622.1"
"494","WP_003873623.1"
"495","WP_003873642.1"
"496","WP_003873645.1"
"497","WP_003873653.1"
"498","WP_003873657.1"
"499","WP_003873658.1"
"500","WP_003873662.1"
"501","WP_003873663.1"
"502","WP_003873664.1"
"503","WP_003873669.1"
"504","WP_003873686.1"
"505","WP_003873689.1"
"506","WP_003873697.1"
"507","WP_003873705.1"
"508","WP_003873706.1"
"509","WP_003873708.1"
"510","WP_003873714.1"
"511","WP_003873718.1"
"512","WP_003873723.1"
"513","WP_003873735.1"
"514","WP_003873739.1"
